,评论id,评论者id,评论时间,评论者姓名,评论者IP归属地,评论者粉籍,评论内容,fan_cnt,like_cnt
541,5064739845572335,5576365742,2024-08-07 14:19:00,嘻嘻o5o9,来自新疆,loyal_fans,宝宝,17,1
542,5064739254436416,7528875195,2024-08-07 14:16:38,呆桃与年_君,来自江西,loyal_fans,乖宝立秋快乐呀我这么棒 这么好 这么美 戏台上这么帅的宝贝，有每天都开开心心的,1135,1
543,5064738524367226,2035096614,2024-08-07 14:13:45,紫贝壳Amanda,来自上海,,你的尹派唱腔我作为戏迷是不认可的，差太多。糊弄糊弄那些外行差不多。,262,1
544,5064738134036292,7600190032,2024-08-07 14:12:12,君清叻,来自江苏,,管管粉丝吧姐姐,3,1
545,5064737287049558,7390886786,2024-08-07 14:08:50,初一的星辰,来自重庆,loyal_fans,好听好听好听,1,1
546,5064737196870605,7390886786,2024-08-07 14:08:29,初一的星辰,来自重庆,loyal_fans,君君，爱你哦,1,1
547,5064737161479993,7390886786,2024-08-07 14:08:20,初一的星辰,来自重庆,loyal_fans,君君，你最棒,1,1
548,5064732720238616,7928133106,2024-08-07 13:50:41,咬脐郎的弓,来自新疆,,宝宝,12,1
549,5064751833156650,3173188511,2024-08-07 15:06:38,月光湖边的葡萄,来自新疆,loyal_fans,宝宝,9,1
550,5064757008138882,2595082845,2024-08-07 15:27:11,眰恦-Moonlight,来自重庆,loyal_fans,追光的人，自己也会身披万丈光芒。,110,1
551,5064730316636660,6112841954,2024-08-07 13:41:07,jing8903,来自山东,loyal_fans,君宝,32,1
552,5064757224673286,5264646603,2024-08-07 15:28:04,人见人爱的jian人丶,来自山西,loyal_fans,宝宝,47,1
553,5064776210449909,7894809908,2024-08-07 16:43:30,沐阳0230,来自辽宁,,君，咱能做的也都做了，剩下的都别往心里去，你已经很优秀了,4,1
554,5064775391775038,6039065828,2024-08-07 16:40:15,Firstfrostt_,来自四川,loyal_fans,你的身后有好多好多颗星星，不要害怕黑，天越黑星星越亮呀。,559,1
555,5064773063935423,7914732381,2024-08-07 16:31:00,高山流水wnn,来自北京,loyal_fans,#陈丽君# #陈丽君浮生一白# #陈丽君 浮生一白# 我绕得过江山错落，绕不过你,1,1
556,5064772754080040,7938158479,2024-08-07 16:29:45,星期天_不想上发条,来自四川,loyal_fans,君君我们永远支持你,0,1
557,5064772691692728,7876463452,2024-08-07 16:29:31,你是芋泥脑袋吗,来自山东,,说你呢 偷歌贼和偷歌贼粉丝,439,1
558,5064772638741325,3879375014,2024-08-07 16:29:19,YYYYZ219,来自安徽,,宝宝加油，做你自己，我们永远支持你,2166,1
559,5064772527852326,7308815500,2024-08-07 16:28:52,云隐星月更皎洁,来自重庆,loyal_fans,每天喝8杯水很难，但是干八碗饭，只需要你一句我请你吃饭,0,1
560,5064772414608449,7938829675,2024-08-07 16:28:25,我的西瓜赛砂糖,来自北京,,新号打卡,1,1
561,5064772349595749,7930586733,2024-08-07 16:28:10,陈安眠_Amy0407,来自湖北,,君宝很棒啦～注意休息哈，别太累了，别在意那些人说的话啦,0,1
562,5064772104488559,7536464175,2024-08-07 16:27:11,意在走龙门,来自重庆,loyal_fans,♥🌈Sweet☻ ฅ*•ω•*ฅ♡ 拼拼凑凑の碎片🧩,0,1
563,5064772078272683,7536464175,2024-08-07 16:27:04,意在走龙门,来自重庆,loyal_fans,你嘴再这么甜，小心我亲你,0,1
564,5064771617952831,7908522969,2024-08-07 16:25:15,陈丽君的漫天星辰,来自重庆,loyal_fans,· ℋᵅᵖᵖᵞ♡ᵕ̈ 🥘 🍮🍹 一日一食一记 ෆ,4,1
565,5064771594619967,7908522969,2024-08-07 16:25:10,陈丽君的漫天星辰,来自重庆,loyal_fans,🌼今天吃喝bŭ努力  🌼明天努力找吃喝💨,4,1
566,5064771475086002,5590909821,2024-08-07 16:24:41,轩90035,来自新疆,loyal_fans,宝宝,33,1
567,5064771273754360,1704710827,2024-08-07 16:23:53,小星宿君,来自重庆,loyal_fans,“戏曲的传承创新，两方面的努力不可少：一是作品，二是传播。@陈丽君_点绛唇,189,1
568,5064771232075193,1704710827,2024-08-07 16:23:43,小星宿君,来自重庆,loyal_fans,“汹涌而来了很多爱意，也不得不面对很多莫名其妙的中伤@陈丽君_点绛唇,189,1
569,5064770627309668,7921465804,2024-08-07 16:21:19,ZQMSTY,来自江苏,,北京卫视为周深发声了，事情真相是不是明明白白了？,0,1
570,5064768935432941,7904403071,2024-08-07 16:14:36,我爱CLJ-clj,来自瑞典,loyal_fans,君君你是个勇敢有担当的可爱小公主,2,1
571,5064768201162879,6279804535,2024-08-07 16:11:40,乖崽还在上学,来自新疆,loyal_fans,宝宝,17,1
572,5064767159143080,1459458211,2024-08-07 16:07:32,魔鬼的祖母,来自北京,loyal_fans,版权方和已经购买版权及改编权的主办可以更改歌名和选自谁来表演。从头到尾，这件事如果有法律问题，也不在你这。一个表演嘉宾，各位网爆的人太瞧得起你的影响力了，以为大到超过主办去自己控制歌名和版权，你别怕这样的舆论，有清醒的人在。,290,1
573,5064766464987547,7905213814,2024-08-07 16:04:47,坤生_君,来自瑞典,loyal_fans,君君你是我的英雄,3,1
574,5064764055094298,7484284936,2024-08-07 15:55:11,云南陈丽君分君,来自云南,loyal_fans,宝宝你没错，你真的很棒很棒了，我们唱好越剧，做好自己就行了，不要管其他人怎么说，不要看那些恶意的评论，你真的真的超级超级棒，你后面有爱你的家人朋友，还有永远会支持你的我们，不可以怪自己，我们会心疼的，君君宝宝照顾好自己，开开心心的,2,1
575,5064763664763737,2678898834,2024-08-07 15:53:39,提拉米Su李,来自福建,loyal_fans,君君下午好，超棒的舞台#陈丽君#,6,1
576,5064762586568822,1771902792,2024-08-07 15:49:22,西贝西米,来自四川,,图片评论,331,1
577,5064761788075378,5627379748,2024-08-07 15:46:12,唯爱君君宝,来自陕西,loyal_fans,宝贝抱抱,35,1
578,5064730908296272,6616021453,2024-08-07 13:43:29,焦万关珊,来自广东,loyal_fans,宝宝加油,0,1
579,5064729900356433,5902828380,2024-08-07 13:39:29,倾听-心底最美之音,来自山东,,君君 破圈本身就难，之前你也预想到了，所以这一次次起起伏伏很正常，经历了，放下它，一切只不过是过眼云烟，坦坦荡荡走天涯，莫愁前路无知己，天下谁人不识君！我们会永远支持你的！,0,1
580,5064375545106077,7912293359,2024-08-06 14:11:24,动词小茗言,来自湖南,loyal_fans,君君我们都在你的身边,3,1
581,5064384440960843,3803945860,2024-08-06 14:46:45,XC_1007,来自江苏,loyal_fans,君君你真的好棒，#陈丽君浮生一白# 这首歌很好听，七夕咱们电影院见，我要看到最后听你唱完😄#陈丽君伞下起舞# 百花奖舞台简直经典，无论唱和舞都入木三分，我都陶醉了，看了好多遍了哦，君君我好喜欢你,83,1
582,5064382786569917,5621282655,2024-08-06 14:40:11,LIU1呀,来自江苏,loyal_fans,昨天的暴雨淋湿不了今天的我！ 坚定的去做自己，加油，你真的很好！,2,1
583,5064382742794494,6461119956,2024-08-06 14:40:00,唯爱君君9,来自中国,,宝新的一天要开心,3,1
584,5064382385490303,6444913472,2024-08-06 14:38:35,彼岸萧声莫,来自内蒙古,loyal_fans,真的是无妄之灾，我也是服了，君君没有任何错，不需要给他们太多台阶太多脸，都已经不要脸了还理他们干什么，傻子都能看出来是他们硬找事，有那功夫不如充实自己，好好休息，我们永远爱你君君,11,1
585,5064382315497400,7805569201,2024-08-06 14:38:18,徐徐风凌,来自浙江,loyal_fans,君君你真棒，会永远支持你的。,6,1
586,5064382268835643,7906114490,2024-08-06 14:38:07,顺风顺水的来旺,来自吉林,,君君,1,1
587,5064381450161236,6694072070,2024-08-06 14:34:52,伴君随云,来自贵州,loyal_fans,君君加油,0,1
588,5064381040166852,7925549494,2024-08-06 14:33:14,InPariss,来自福建,loyal_fans,正直,1,1
589,5064381013954513,7925549494,2024-08-06 14:33:08,InPariss,来自福建,loyal_fans,永远支持你,1,1
590,5064380989836538,7925549494,2024-08-06 14:33:02,InPariss,来自福建,loyal_fans,加油,1,1
591,5064380956280315,7925549494,2024-08-06 14:32:54,InPariss,来自福建,loyal_fans,宝贝,1,1
592,5064380446410317,7860062221,2024-08-06 14:30:53,心仪仪-院粉,来自湖南,loyal_fans,宝宝超棒，不要再看评论了,1,1
593,5064380234337733,5185760314,2024-08-06 14:30:02,左亻左吖,来自广东,loyal_fans,好听！多听！多唱,1,1
594,5064380085437989,7860062221,2024-08-06 14:29:27,心仪仪-院粉,来自湖南,loyal_fans,咋滴？不用回了，回了几句说不过就直接拉黑，是吧？@听反深代词小橘子愿望不会成空，自己粉丝先开始网暴，还在网暴，有什么好意思说的,1,1
595,5064380068659599,7910298247,2024-08-06 14:29:22,喵食光miao,来自湖北,loyal_fans,君君，好好休息，照顾好自己身体，我们都会守护你，希望你开开心心每一天你的用心我们都知道，都能看到！只希望你开心，为你钟爱的越剧努力！,0,1
596,5064379874150612,5185760314,2024-08-06 14:28:36,左亻左吖,来自广东,loyal_fans,君君老师，你很棒棒哒！！,1,1
597,5064379412775364,7515736704,2024-08-06 14:26:45,是咖啡味栗子蛋糕,来自上海,,@陈丽君_点绛唇 你粉丝非要说光亮是你的定风波，请问你怎么看待你这些粉丝的偷歌行为,1,1
598,5064379273577328,2514985900,2024-08-06 14:26:12,毛不易泊头分易,来自河北,loyal_fans,君君加油以后不跟他们玩了，只跟忻忻玩吧，两个纯粹的友谊想黑鸟组合了无忧无虑的！,826,1
599,5064379056262409,5889212151,2024-08-06 14:25:21,吃货姐姐就是我6888,来自江苏,,十几年老偷歌贼粉没有家吗，偷歌乞讨十几年打算把偷歌贼帽子扣越剧演员头上是吧，显着你们了是吧,18,1
600,5064378565004126,7619454317,2024-08-06 14:23:24,君君一路生花,来自黑龙江,loyal_fans,陈丽君在百花奖的舞台演唱电影《白蛇浮生》主题曲《浮生一白》，生旦戏腔转换自如，舞台魅力非凡，是一场视觉与听觉的盛宴。,0,1
601,5064377579340408,5889212151,2024-08-06 14:19:28,吃货姐姐就是我6888,来自江苏,,君君别回复十几年的老偷歌贼了，十几年内内娱偷了个遍的人没有心,18,1
602,5064376495375560,6071430491,2024-08-06 14:15:11,小狼46602,来自云南,,浮生一白 很好听,3,1
603,5064376316334331,6491542507,2024-08-06 14:14:28,甜月吱吱兔,来自广东,loyal_fans,没关系的啊，这是明星们都经历的小事情而已,74,1
604,5064375930983246,7483637585,2024-08-06 14:12:56,别枝吱Y,来自江苏,loyal_fans,君君最棒一直爱你,0,1
605,5064375587572942,1646695332,2024-08-06 14:11:34,在黑暗中等光,来自上海,loyal_fans,宝宝，加油,8715,1
606,5064375548775777,7806360745,2024-08-06 14:11:25,邓等等凳,来自福建,loyal_fans,如此大规模有组织的网暴被后有资本操控，君君的走红让某些人眼红了。,0,1
607,5064384352616665,7856266605,2024-08-06 14:46:23,yui_予,来自广东,,姐姐你是最棒的，你没有错，我们不要为不值得的人生气难过了，做自己就好了，君君在忙来忙去的时候也要注意休息，别把自己累坏了,0,1
608,5064384785682379,2790729185,2024-08-06 14:48:07,唯影離殇0,来自黑龙江,loyal_fans,陈丽君最棒顶你,1,1
609,5064729577393986,7923458681,2024-08-07 13:38:12,Eterjunjun59,来自山东,loyal_fans,爱你宝贝,9,1
610,5064385225035891,5753234430,2024-08-06 14:49:52,TonTon-小星星,来自重庆,loyal_fans,君君 好好吃饭 好好睡觉！ 这两天没什么事就别来微博了 这里交给我们来打扫🧹 你去做让自己开心的事情！有事儿我们会去找得到你地方呼叫你的！星辰永远支持你！,2,1
611,5064729535714511,7926084956,2024-08-07 13:38:02,历九5,来自河南,loyal_fans,君君，君子坦荡荡，小人长戚戚@陈丽君_点绛唇,1,1
612,5064729527058825,7892779108,2024-08-07 13:37:59,喵总的跟屁虫,来自浙江,loyal_fans,我们都想倾尽全力保护君君，可君君义无反顾的挡在了我们前面,0,1
613,5064729406734512,3803945860,2024-08-07 13:37:30,XC_1007,来自江苏,loyal_fans,我要向全世界安利这首好听的歌，陈丽君老师让我的耳朵怀孕了,83,1
614,5064396367988038,3196169845,2024-08-06 15:34:08,杜奕槿,来自河北,loyal_fans,建议君君把浙江卫视版本的视频发微博，写明节目出处，让更多的人看到欣赏到，你已经做到大度大量还造谣辱骂，那咱就好好宣传浙江卫视的戏腔唱段，弘扬传统戏曲文化，大胆往前走不要怕，怕就中了黑子的意@陈丽君_点绛唇,959,1
615,5064394235188157,5343081856,2024-08-06 15:25:40,Jessloove,来自安徽,loyal_fans,唱得好，演得好，最好的许仙，花旦小生转腔完美，咱业务能力就是强！@深深向光  深深向不了光，但是你可以的,33,1
616,5064394188260878,3315400131,2024-08-06 15:25:28,天很蓝vv,来自黑龙江,loyal_fans,#陈丽君# ,70,1
617,5064394056665761,5343081856,2024-08-06 15:24:58,Jessloove,来自安徽,loyal_fans,唱得好，演得好，最好的许仙，花旦小生转腔完美，咱业务能力就是强！@深深向光 你说是吧，光砸,33,1
618,5064393768832486,6314999015,2024-08-06 15:23:49,喻吝君颖,来自马来西亚,loyal_fans,害 宝宝你怎么会觉得微博是个讲道理的地儿抱抱宝宝,1.5万,1
619,5064391734857228,3896894719,2024-08-06 15:15:44,谁家的猫猫叻,来自浙江,,什么时候先上车后补票也成了值得夸赞的事了,101,1
620,5064390229100538,6280577310,2024-08-06 15:09:45,莫子醒201102,来自河北,loyal_fans,不管来者是人是鬼，星辰大海一直在你左右,11,1
621,5064390002345043,7929763980,2024-08-06 15:08:51,Angelachaz,来自中国台湾,loyal_fans,我的天啊，周深偷别人的歌从来不发原唱，现在居然要求别人标原唱开天眼啊版权也不是周深的吧真的好怕周深跳起来打我的膝盖哦，周深偷歌，周深被版權方警告粉絲不知道嗎,5,1
622,5064389902992416,6601992404,2024-08-06 15:08:27,金牌专业户-小太阳,来自天津,loyal_fans,你的粉丝战斗经验少，慢慢会成长起来的，人不少组织性差点，咱慢慢来，有账不怕算,26,1
623,5064389577415140,2677403535,2024-08-06 15:07:10,有点小宅宅,来自四川,loyal_fans,我的小孩 我来守,110,1
624,5064389515806212,6601992404,2024-08-06 15:06:55,金牌专业户-小太阳,来自天津,loyal_fans,陈丽君，今天那些冤枉你的魑魅魍魉终会有一天会遭报应的,26,1
625,5064388588866574,1883242497,2024-08-06 15:03:14,这谁家樱桃啊,来自天津,,你比周地精唱的好听多了,2422,1
626,5064388219765399,7810567177,2024-08-06 15:01:45,点绛唇_与君飞,来自江西,,浮生一白！！好听！！！！！小俊也很俊,3,1
627,5064387705176250,7771087943,2024-08-06 14:59:42,記住晴aa,来自江苏,loyal_fans,宝宝你是最棒的，你没有错，加油(ง•̀_•́)ง要天天开心✧٩(ˊωˋ*)و✧哦,1,1
628,5064387654846001,7924856494,2024-08-06 14:59:31,师徒日记本,来自广东,loyal_fans,君君加油！你是最棒的！,0,1
629,5064387226241263,7488434742,2024-08-06 14:57:49,干粉吃不,来自浙江,,别光说不做道歉啊,5,1
630,5064387013122429,7906808823,2024-08-06 14:56:58,磕磕更快乐-,来自新疆,loyal_fans,君君，好好休息哦，不该听不该看的咱不听不看哈，期待剧场见!@陈丽君_点绛唇,0,1
631,5064386467075038,7909411501,2024-08-06 14:54:48,沛妤-,来自江苏,,说实话，这和两个正主其实都没啥关系，应用歌词是可以的，但是节目组没有标明出处。加上粉丝也会想去维护正主，所以就比较敏感了，就吵起来了，以后各个节目组也要细心一点，避免类似的事情发生了。所以，希望两家不要再吵了，这个两位正主是没有关系的,0,1
632,5063859295486091,6523902259,2024-08-05 04:00:00,yjs980913,来自山西,,用了两年了，现在才说知道版权是谁的？？？都是文艺工作者，你这么干厚道地道嘛？之前偷歌偷的不够火是不是还嫌不出效果呢？上央视了火了发现居然有人在意这个，还得半夜出来“道歉”真是难为你了。。。委屈死了是吧？,169,1
633,5064386129430979,6376167997,2024-08-06 14:53:28,VivianLin8729,来自中国台湾,loyal_fans,央视有版权，想给谁唱都是合法的，为什么造谣没有版权？又说没有标原唱，周深一样很多都没有标原唱，又说改名，央视说这完整的曲目就叫定风波·莫听穿林打叶声，紫禁城主题曲光亮是其中的一环，视频来源写完整曲目名称：定风波莫听穿林打叶声也是没有错的，何况君君都是转发节目的影片，哪来的改名￼,7,1
634,5064385594918768,6093115975,2024-08-06 14:51:20,CY一八贰叁,来自河南,loyal_fans,君君，浮生一白真的很好听，每次舞台都会给人惊喜,2,1
635,5064385469089198,6989403204,2024-08-06 14:50:50,向阳花布丁豆,来自新疆,loyal_fans,君君，你超棒的，大格局的女孩，加油，公道自在人心@陈丽君_点绛唇,123,1
636,5063859305710486,7907796503,2024-08-05 04:00:03,嘉斯克徳,来自广东,,老婆唱的好听,12,1
637,5064778355835361,7920734715,2024-08-07 16:52:01,高昌的月亮湖,来自新疆,loyal_fans,宝宝,12,1
638,5063844439263846,5290173558,2024-08-05 03:00:59,l_救世主v,来自四川,loyal_fans,宝宝，有在休息吗？,227,1
639,5063839559189351,5919949705,2024-08-05 02:41:35,小魚7煲饭,来自贵州,loyal_fans,宝宝你真的我哭,1806,1
640,5063846400099227,7528875195,2024-08-05 03:08:46,呆桃与年_君,来自江西,loyal_fans,宝贝你怎么就这么好呢，你是最棒的啦,1135,1
641,5063846065078812,7528875195,2024-08-05 03:07:26,呆桃与年_君,来自江西,loyal_fans,宝贝，又想你了，你有没有好好休息 睡觉了呢？宝贝你超棒的，你是星辰们的骄傲，是我们永远的君主哈哈哈！,1135,1
642,5063845779866033,1636370207,2024-08-05 03:06:18,千树梨花儿,来自北京,loyal_fans,宝，快睡觉！你是顶顶好的人，我们都知道。,9925,1
643,5063836920448648,1926208610,2024-08-05 02:31:06,我是一堆问题,来自吉林,loyal_fans,君君永远真诚善良,185,1
644,5063854096384431,7924797561,2024-08-05 03:39:21,陪你走过所有未知的路_,来自广东,loyal_fans,没事，我们都明白。,0,1
645,5063837602808520,7720729514,2024-08-05 02:33:49,勇敢追君,来自湖南,loyal_fans,宝贝早点休息你没有一点错不要责怪自己 你就是最棒的,1082,1
646,5063837612508603,6384568733,2024-08-05 02:33:51,爱junjun0509,来自河北,loyal_fans,君宝你超棒，都没有听够,27,1
647,5063837730735376,7528875195,2024-08-05 02:34:19,呆桃与年_君,来自江西,loyal_fans,姐姐晚安💤这一天下来挺累的吧，早点休息哦为你骄傲，为你自豪，那就是最棒的陈丽君！！！,1135,1
648,5063837843457548,1853251887,2024-08-05 02:34:46,音阶小调,来自浙江,loyal_fans,哎老师你并没有错，早点休息吧，别往心里去你唱的特别特别好听，舞台特别特别完美，抱抱最难的你,157,1
649,5063837870982435,6098941237,2024-08-05 02:34:53,恋哀雪幻,来自湖南,loyal_fans,你怎么总是这么好啊…,110,1
650,5063837893525933,1967157407,2024-08-05 02:34:58,Titanic_凌云DOLE,来自江苏,loyal_fans,看了只能赞叹高下立现 体面人,586,1
651,5063838002839574,5467288366,2024-08-05 02:35:23,郑伊人好像只爱郑,来自内蒙古,loyal_fans,宝宝早点休息@陈丽君_点绛唇,144,1
652,5063838439047476,2008174575,2024-08-05 02:37:08,吴不准准,来自浙江,loyal_fans,晚安晚安宝贝，明天见,1520,1
653,5063838451893903,5283462839,2024-08-05 02:37:11,汉伯格箱箱,来自黑龙江,loyal_fans,宝宝你超棒早些休息吧，你值得也配得上我们大家对你的爱❤️,570,1
654,5063838504321852,6381967523,2024-08-05 02:37:24,Sammi小肉包,来自上海,loyal_fans,宝宝，我最好的宝宝！气哭了！！！那么温柔善良的你，你没有做错！你就是最棒的！！！要早点睡觉好吗？我会心疼@陈丽君_点绛唇,391,1
655,5063838926373245,2349039935,2024-08-05 02:39:03,烧饼上撒芝麻粒,来自浙江,loyal_fans,宝你超棒的，安心睡觉，乖,35,1
656,5063838976180728,7070728840,2024-08-05 02:39:16,想笑就笑55,来自北京,loyal_fans,你没有任何错，君君，你唱的很好听，我们很喜欢,15,1
657,5063846525404563,7909875153,2024-08-05 03:09:16,胡杨31,来自天津,loyal_fans,传承传统文化，融合时代新声，坚定文化自信。陈丽君@陈丽君_点绛唇 在传播与传承的道路上踔厉奋发，矢志不渝。晚安！好梦！！,58,1
658,5063858152014612,5647215196,2024-08-05 03:55:28,于是抱着星星穿过抹茶海,来自福建,loyal_fans,宝宝 我们其实都是以你为重的 我们也希望能够和和气气的 可是当无端的恶意来的时候我们也是正当防卫呀 还有很担心你受到伤害呀你真的太善良了,774,1
659,5063836703393999,2806630910,2024-08-05 02:30:14,_轻风拂山岗,来自辽宁,loyal_fans,体面宝宝，早点休息。你今天真棒！,107,1
660,5063835742374031,6545890108,2024-08-05 02:26:25,_Gxing,来自天津,loyal_fans,君君你今天唱的超好！！！！这么晚了快睡！！,20,1
661,5063847209076555,5661447785,2024-08-05 03:11:59,你喜欢的小丸子,来自湖南,loyal_fans,早点睡啊，宝宝,642,1
662,5063847155336583,7909875153,2024-08-05 03:11:46,胡杨31,来自天津,loyal_fans,“今天的经典一定是曾经的流行，今天的流行才有可能成为未来的经典。”@陈丽君_点绛唇,58,1
663,5063847035797950,7909875153,2024-08-05 03:11:18,胡杨31,来自天津,loyal_fans,“愿我如星君如月，夜夜流光相皎洁。”@陈丽君_点绛唇 晚安！好梦！,58,1
664,5063846905774829,7909875153,2024-08-05 03:10:47,胡杨31,来自天津,loyal_fans,“愿每一天的太阳都温暖你身上，让你一天好心情『陈丽君的星辰』”@陈丽君_点绛唇晚安！好梦！,58,1
665,5063835715109530,6309891058,2024-08-05 02:26:19,絶對变量xx,来自浙江,loyal_fans,宝宝，未来会越来越好早点休息,180,1
666,5063853665157431,1945023933,2024-08-05 03:37:38,卡卡湾里的小星星,来自湖南,loyal_fans,抱抱我的宝，今晚表现特别棒,93,1
667,5063846823461141,1636370207,2024-08-05 03:10:27,千树梨花儿,来自北京,loyal_fans,呜呜呜 宝宝 你快睡觉,9925,1
668,5063835747353172,7714532973,2024-08-05 02:26:26,喜林草种植专家,来自北京,loyal_fans,宝宝你是最好的宝宝,770,1
669,5063836384362933,7768623148,2024-08-05 02:28:58,陌上人如玉公子世无双-陈丽君,来自福建,loyal_fans,亲爱的乖宝你是最棒！宝宝你唱的很好，你快休息吧爱你,7,1
670,5063835767276103,6654681861,2024-08-05 02:26:31,Janet1983_谢谢老天爷,来自四川,loyal_fans,宝宝抱抱🤗，你是最棒的，我们都在支持你，永远做你的星辰爱你哟,7,1
671,5063835960478352,7649575181,2024-08-05 02:27:17,鞠婧祎今天开心了吗kiku,来自河南,,君君早点休息，晚安呐,7,1
672,5063858460819503,5315280510,2024-08-05 03:56:41,tymxj,来自江苏,,真的超级超级好听～超级超级棒～姐姐早点休息晚安～,12,1
673,5063853857571070,5390407818,2024-08-05 03:38:24,Rain19988,来自河北,loyal_fans,宝贝抱抱你 太冤了,159,1
674,5063836052489104,5877920984,2024-08-05 02:27:39,赤炸一片田,来自广东,loyal_fans,很喜欢你的戏腔，唱得很好听！早点休息！,60,1
675,5063858334991110,7924841685,2024-08-05 03:56:12,_走你所走的长路_,来自广东,loyal_fans,知道了，唱的很好听！,0,1
676,5063858186879238,2620280893,2024-08-05 03:55:36,155的星云,来自广西,loyal_fans,就喜欢君君的性情，点赞更爱你了,78,1
677,5063839192187157,6314036916,2024-08-05 02:40:07,佳里有君,来自加拿大,loyal_fans,宝贝。我难受呀。 这个世界怎么可以这么颠。你很好。爱自己。 我们会一直都在,59,1
678,5063839624201955,7722893914,2024-08-05 02:41:51,零忆-Start,来自河南,loyal_fans,宝宝快睡,1199,1
679,5063835301447359,2178359667,2024-08-05 02:24:40,希望你永远被爱着_clj,来自河南,loyal_fans,宝宝,2178,1
680,5063839715165321,7929125248,2024-08-05 02:42:12,不好说梦里的钱,来自江苏,loyal_fans,往前走，莫回头！,1,1
681,5063844119184451,7277275015,2024-08-05 02:59:42,熙晨Atopos,来自山西,loyal_fans,你很棒很棒哦，早点休息,11,1
682,5063844175020069,3584613115,2024-08-05 02:59:55,AI-clj,来自浙江,loyal_fans,宝宝要早点睡哦,16,1
683,5063855154135103,6320633974,2024-08-05 03:43:32,周深的人哈哈哈哈哈,来自江苏,,和主办方确认过版权问题???确认在哪呢我请问，就不能不唱吗？这么喜欢定风波这词，自己哼一段读一段不可以吗？翻唱了就标，就这么简单。,30,1
684,5063855164097781,6931529369,2024-08-05 03:43:36,凡是火锅,来自海南,loyal_fans,优秀的宝宝君,20,1
685,5063844328636922,2760561835,2024-08-05 03:00:32,想睡个好瞌睡_,来自四川,loyal_fans,你去睡觉，去睡觉去睡觉,2696,1
686,5063844504799039,2630275433,2024-08-05 03:01:14,世间独悦君,来自重庆,loyal_fans,宝宝我爱你 早点睡觉哦,93,1
687,5063856486875185,7670164925,2024-08-05 03:48:50,潮朝--,来自安徽,loyal_fans,“受邀之初就和主办方已经确认了版权问题”！！！ 君君是没有错误的！！！   心疼姐姐，大半夜还要下场并把责任全揽到自己身上。,0,1
688,5063855366996482,7185865161,2024-08-05 03:44:24,剧院门前没票的孩子,来自安徽,loyal_fans,你真的很好很棒👍🏻快休息吧晚安💤,2,1
689,5063856435232914,7405167433,2024-08-05 03:48:38,小莫莫忧,来自湖北,loyal_fans,君君，你表现的很好，无论演艺还是人品，世人有眼有心，往前走，莫回头，永远支持你,2,1
690,5063855484699036,6618133209,2024-08-05 03:44:52,蜡笔d小小新心,来自广东,loyal_fans,你没有错,1,1
691,5063855509864710,6618133209,2024-08-05 03:44:58,蜡笔d小小新心,来自广东,loyal_fans,早点睡觉,1,1
692,5063855614722384,6618133209,2024-08-05 03:45:23,蜡笔d小小新心,来自广东,loyal_fans,真是欺负人,1,1
693,5063856299442992,7923143571,2024-08-05 03:48:06,雨hxw文,来自广东,loyal_fans,你没有错,2,1
694,5063855639625796,6618133209,2024-08-05 03:45:28,蜡笔d小小新心,来自广东,loyal_fans,早点休息,1,1
695,5063856177284041,7923143571,2024-08-05 03:47:37,雨hxw文,来自广东,loyal_fans,早点休息，唱的太好了,2,1
696,5063855678685746,6618133209,2024-08-05 03:45:38,蜡笔d小小新心,来自广东,loyal_fans,不要看乱七八糟的事,1,1
697,5063856017375312,7907664644,2024-08-05 03:46:58,涅而不渝200511,来自浙江,loyal_fans,宝宝很棒,3,1
698,5063844047619399,6064474438,2024-08-05 02:59:25,鱼like抹茶,来自广东,loyal_fans,爱你宝宝 唱的很好听 早点睡晚安喔,250,1
699,5063843810378699,6309891058,2024-08-05 02:58:29,絶對变量xx,来自浙江,loyal_fans,宝宝怎么会有你这么好的人啊早点休息吧 爱你的人会一直站在你身后,180,1
700,5063843720200714,5872444458,2024-08-05 02:58:07,YA萌萌小鹿允,来自河南,loyal_fans,宝，你超级棒早点休息,949,1
701,5063857868112473,7913462283,2024-08-05 03:54:20,爱菠萝的月,来自湖北,loyal_fans,君君请收起你的手机，乖乖睡觉不要18G冲浪@陈丽君_点绛唇,0,1
702,5063839789614372,7768623148,2024-08-05 02:42:30,陌上人如玉公子世无双-陈丽君,来自福建,loyal_fans,早点休息，乖宝你一点错没有知道吗,7,1
703,5063840200917104,2655982861,2024-08-05 02:44:08,Xinwenny,来自广东,loyal_fans,宝宝你很棒，也没有错，早点睡啊,12,1
704,5063854205698674,1426458882,2024-08-05 03:39:47,雪池君,来自四川,loyal_fans,抱抱有星座老师说八月开始金牛座运程将会好到爆棚！！！替咱们君君接了！！你将福报满满！一路风生水起！！,87,1
705,5063845384815332,6227234315,2024-08-05 03:04:44,星冰乐噗噗,来自广东,loyal_fans,宝宝你真的你真的超棒 早点睡,7,1
706,5063840260162010,7768623148,2024-08-05 02:44:22,陌上人如玉公子世无双-陈丽君,来自福建,loyal_fans,加油！我的宝,7,1
707,5063840788906813,5206473400,2024-08-05 02:46:28,橘皮乌龙_D,来自广东,loyal_fans,以前曾经算是对周深路好 现在彻底是赛博案底了  什么nc粉圈,733,1
