,微博id,微博发布者,微博发布者id,微博发布者性别,微博发布时间,微博发布来源,微博发布IP归属地,微博简介,认证状态,认证理由,content,like_cnt,comment_cnt,repost_cnt,fan_cnt
684,5064132916676002,吃饺子蘸辣椒粉,7575522234,f,2024-08-05 22:07:17,iPhone 8 Plus,广西,所爱隔山海，山海皆可平,False,,#陈丽君回应周深粉丝#是谁遭六公主打脸啊,3,0,0,65
685,5064132917467473,因为一个人注册一个博,7524480139,f,2024-08-05 22:07:17,iQOO Neo9,北京,但行好事！莫问前程！,False,,#陈丽君回应周深粉丝#从正主到部分粉丝都🍵里茶气，不要理这种正主下场怼素人的，别让对方倒打一耙说粉丝Wb她了！既然错了就别心疼自己亲自下场了吧！在我看来公众人物要有气度，有气节！以后呢咱多原创点传统越剧，不要参考京剧，也不要参考流行音乐元素，让老戏曲真正地传承下去，不要挂着🐏头卖🐶肉，要混娱乐圈就干脆点，演戏唱歌大大方方承认！别打着传统戏剧的幌子！,8,0,0,83
686,5064132921660365,雪球云朵,7435877401,f,2024-08-05 22:07:18,iPhone XR,陕西,oc人 不混饭 生米一枚 需回关戳我 请看置顶,True,超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝#💙💙💙央视认证顶流歌手🔹大气蓬勃的时代之声🎶唱响时代之歌🎤百变声线，人间百灵鸟🎶Live的神，国民顶级大vocal🔥实力流量两手抓，出圈舞台数不胜数🔥期待天籁之音周深的精彩表现@卡布叻_周深 💙💙💙,5,0,0,96
687,5064132957050710,四轩华房,7645738647,f,2024-08-05 22:07:27,微博极速版,河南,那智慧的天梯从来都没尽头,False,,#陈丽君回应周深粉丝# 陈丽君已经不是第一次想要蹭周深的热度，曾经陈丽君关注了周深，希望周深回关自己，并希望借此提升自己的热度，花钱买了周深回关自己的词条，但是周深没有这样做，于是陈丽君这次只能用这种方式再次吸引周深及其粉丝的注意力,5,0,0,3
688,5064132975398307,华丽丽的王小彧,6199344920,f,2024-08-05 22:07:31,iQOO Neo7,上海,,False,,#陈丽君回应周深粉丝#这一轮最惨是越剧，摊上了陈丽君这样品行恶劣且没文化的传承人。第二惨的是主办方，摊上了陈丽君这样自己想偷歌被发现了甩锅给主办方的表演者，主办方能怎么办，只能删掉她偷的那部分。,26,2,0,12
689,5064133051944586,心亦有耳,6679787105,f,2024-08-05 22:07:49,iPhone 12,湖北,周🌟🌟妈粉，只是妈粉，没有其他属性，连女友粉都不会是！！！,False,,"#陈丽君回应周深粉丝#
陈丽君已道歉（虽然含糊其辞），已认错（虽然引导粉丝网b素人），请微博和各位yxh给她一个改过自新的机会，不要把丑事挂那么高，再说下去所有人都要知道陈丽君被官媒删掉部分表演的事情啦
再说下去所有人都要知道陈丽君被官媒删掉部分表演的事情啦
再说下去所有人都要知道陈丽君被官媒删掉部分表演的事情啦",28,2,9,1万
690,5064133102278140,Silence_雪落无声月,7706613551,f,2024-08-05 22:08:01,Android客户端,广东,。。。,False,,#陈丽君回应周深粉丝#哦哦哦哦哦哦哦哦哦哦哦哦哦哦,0,0,0,1298
691,5064133109875338,发酵的最佳同谋_,7614689982,f,2024-08-05 22:08:02,iPhone客户端,黑龙江,一个转发机器人,False,,#陈丽君回应周深粉丝#周粉可是不让评论呢，这嘴给捂的，在自家陈丽君微博下面评论都给删掉，速度那叫一个快，好职业的粉丝啊，第三阶段了。马上就要第四阶段了，第四阶段一过就该卖票了祝你演唱会空空荡荡@卡布叻_周深,0,1,1,533
692,5064133122984093,嘿嘿-耶耶,6507178667,f,2024-08-05 22:08:06,OPPO Reno11 Pro 5G,广东,喜欢光光😍😍😍😍😍，其他都是顺带 极光宝宝们要🈷️的私我哦,True,超话粉丝大咖（夏之光超话）,#陈丽君回应周深粉丝#这是咋啦，找个人解释,0,0,0,1.2万
693,5064133133471292,做只浪漫的鱼,7726348309,f,2024-08-05 22:08:09,HUAWEI P40 5G,四川,亲爱的朋友啊，我要拉着你奔跑,False,,#陈丽君回应周深粉丝# 天啊既然抄袭是昨天晚上的事，为啥昨天晚上没有大热搜啊，今天抄袭者回复别人就有热搜了。细思极恐啊，周深学学别人的营销手段啊,16,0,0,1938
694,5064133164663893,白御新,1909287833,f,2024-08-05 22:08:16,微博视频号,江苏,此心光明，亦復何言。非唯路人，随时跑路，不推荐关注。少管我！,False,,#陈丽君回应周深粉丝# 那我就来给戏曲祛祛魅，陈丽君小学一年级的“关”字都不会写，就敢传承越剧文化，越剧圈答应吗 做功更是一塌糊涂，前半部分是蔡团，后半部分是文盲九漏鱼的表演，用手扶腿降低难度了不说还抖成筛子，传承了什么精髓？替唱？ 白御新的微博视频,23328,302,169,1.7万
695,5064133211589624,夢中水燈,6541799225,f,2024-08-05 22:08:27,iPhone 14,福建,许愿下一个现场,False,,#陈丽君回应周深粉丝#其他的不谈陈丽君确实是为传播推广越剧做了很多贡献的，转圈让我知道越剧原来可以侄女卖姬涨流量，杭州演出又让我知道越剧原来可以替唱（假唱），今天这一出我也学到了把京剧唱段换个名字改个唱腔就可以当作自己的越剧作品，陈丽君在传播越剧这条路上怎么不是居功至伟呢！,26,4,0,64
696,5064133224170649,小朋友不爱吃糖_,7817378225,f,2024-08-05 22:08:29,微博视频号,河北,君儿~,True,超话创作官（陈丽君超话） 微博剪辑视频博主,#陈丽君回应周深粉丝#陈丽君老师昨天百花奖上唱的浮生一白现场版来了，超好听超稳@陈丽君_点绛唇 小朋友不爱吃糖_的微博视频,15,2,1,565
697,5064133285776130,再吃奕口-,7794997979,f,2024-08-05 22:08:45,小哼的妈咪Android,青海,养只哼哼猪！,True,娱乐博主 超话创作官（陈奕恒超话） 微博原创视频博主,"#陈丽君回应周深粉丝#闺蜜的背叛💔家人的误解💔同学的欺负 💔生活的负担💔我喜欢血💔因为血是甜的,待我黑化之时💔便是这世界毁灭之日公主(已黑化)💔我不是一个好人,但是你对我善良我会比你更真诚 我不是一个坏人💔 💔心碎了💔💔不爱了💔💔💔我已加入葬爱家族💔💔从此与爱毫不相干💔💔💔💔已黑化从此不留恋世间万物我早已陷入深渊你快听滴答滴滴答滴 是雨滴的声音..（你走啊！！！）你快听...是我在是我在是我在哼你最爱听的旋律～哦 那给你吧
处吗 我很真诚期待 我消息秒回 洗澡10分钟 吃饭5分钟 24小时高强度上网 脾气超好 无暴力倾向 深情且专一 会背九九乘除表 下雨会打伞 饿了会吃饭 冷了会添衣 跟我处对象吧 跟你用情头 签名挂你 昵称挂你 网易云名字是你 游戏昵称有你 朋友圈公开你 不钓鱼不冷暴力不单删 列表你随便删看谁不爽就删 所以快跟我恋爱吧宝宝 我没有池塘也没当过海王也算是网上的一股清流 没养鱼过没蹦过迪没喝过酒更没抽过烟 不会骂人单纯内向 爱吃醋占有欲很强 粘人没有安全感跟任人何聊天都会害羞 我一定爱的是你 我是大情种
骗所有人放下了我从一开始就从来没有就想过给自己留退路我说过我无论如何都会爱你这句话一直算数其实我一点都不想错过你也不想把你让给别人但是我真的无能为力这段时间是我难熬的日子很多事情压得我喘不过气来我也不知道自己怎么了大概就是太累太压抑太负能量了当我看到某些东西听到某些话遇到某些事就是会突然很难过的熬不住眼泪藏不住心酸我就是很没出息没办法调整好自己的负面情绪不想打扰也不想为难自己了放不过别人也要放过自己如果缘分未尽的话我希望兜兜转转了一圈回来以后我们还是我们如果缘分已尽那就等我释怀我
言之，这个事呢，现在就是这个情况，具体的呢，大家也都看得到，也得出来说那么几句，可能，你听的不是很明白，但是意思就是那么个意思，不知道的你也不用去猜，这种事情见得多了，我只想说懂得都懂，不懂的我也不多解释，毕竟自己知道就好，细细品吧。你们也别来问我怎么了，利益牵扯太大，说了对你我都没好处，当不知道就行了，其余的我只能说这里面水很深，牵扯到很多东西。详细情况你们自己是很难找的，网上大部分已经删除干净了，所以我只能说懂得都懂。懂的人已经基本都获利上岸什么的了，不懂的人永远不懂，关键懂的人都是自己悟的，你也不知道谁是懂的人也没法请教
不就是没ydl吗？我发十条抵人家一条！不就是没ydl吗？我发十条抵人家一条！不就是没ydl吗？我发十条抵人家一条！不就是没ydl吗？我发十条抵人家一条！不就是没ydl吗？我发十条抵人家一条！不就是没ydl吗？我发十条抵人家 不就是没ydl吗？我发十条抵人家一条！不就是没ydl吗？我发十条抵人家一条！不就是没ydl吗？",1,0,0,1.4万
698,5064133299411526,cappuccino叻,7625956354,f,2024-08-05 22:08:48,三星android智能手机,马来西亚,深夜星耀浅吟微风拂-咔咘唭喏叻,False,,#陈丽君回应周深粉丝##陈丽君 偷歌# 陈丽君已道歉，已认错，请微博和各位营销号给她一个改过自新的机会，不要把丑事挂那么高 👉还有 图一陈的粉丝 别学你的蒸煮 好好用一下脑子 要周深标谁是原唱 你可以去帮他艾特一下原唱的 去音乐平台搜一搜就知道 蒸煮的榜样不好就别学 去学些好的,4,0,0,59
699,5064133307535216,后皇嘉树兮2875,7030370286,f,2024-08-05 22:08:50,Redmi K70,河北,爱吃瓜🍉，爱打抱不平,False,,#陈丽君回应周深粉丝#纯路人，zs粉丝居然说别人偷歌啊，千古奇闻啊，最爱偷的不是他吗？翻唱一个都要说他唱的比别人好……,63,1,2,102
700,5064133395614033,一个忧伤者的大牙花子,6205938759,f,2024-08-05 22:09:11,周深送的iPhone 15 Pro,福建,希望周深比我更幸福。,True,微博剪辑视频博主,#陈丽君回应周深粉丝# //@起司司司司:#陈丽君回应周深粉丝# 真正为粉丝着想的回复//@Gillian立gei:#陈丽君回应周深粉丝# //@蓝精灵好吃嘛_:周深真好，曲解他的人，心是脏的看什么都是脏的#陈丽君回应周深粉丝#,145,7,63,16.1万
701,5064133399282910,手可摘小巴,6332122728,f,2024-08-05 22:09:12,热丽君的Android,四川,低调做事，谦虚做人（随时准备变毒唯，别犯贱）,True,超话粉丝大咖（迪丽热巴超话） 微博原创视频博主,#陈丽君回应周深粉丝#陈丽君老师体面人 不心动挑战2@陈丽君_点绛唇 手可摘小巴的微博视频,6,2,2,1.2万
702,5064133473206522,别烦懒大王_超级好运之未翻牌版,7758442925,f,2024-08-05 22:09:29,尊嘟超爱你,江苏,美宝唯粉     噔噔噔噔！本大王闪亮登场！★（q≧w≦q）,True,娱乐博主 超话创作官（虞书欣超话）,#陈丽君回应周深粉丝#💔家人的不解/💔闺蜜的背叛/💔同学们的冷嘲热讽/💔爱人的冷落/💔我还有什么脸活在这个世上/💔为什么我连死都不敢💔,0,2,0,1.3万
703,5064133607163196,奥特曼也有ta的小怪兽阿,5657052721,f,2024-08-05 22:10:02,微博轻享版,上海,别看了 是你得不到的人,False,,#陈丽君回应周深粉丝# 什么 还有人不知道明天9.29hz杭州站加场要开票啦！ 什么 还有人不知道周深二专反深代词销量破百万啦！ 什么 还有人不知道光亮是深深原唱代表作 大爆曲啦！,0,0,0,156
704,5064133626565712,凉拌土豆丝儿鸭,6993872428,f,2024-08-05 22:10:06,iQOO 8 未来电竞旗舰,上海,重点强调，周深的生命粉，无条件支持他的一切，在我这里只存在对周深的溺爱，看到贴贴、磕cp、圣母、理中客、高贵歌迷就会不适，会骂人🙃,True,超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝# 哎哟，只有没见过世面的陈丽君粉丝才不知道爆曲《小美满》，我现在好担心陈丽君看上这首也要偷,3,0,0,906
705,5064133639149175,修改昵称好难f,2550297563,f,2024-08-05 22:10:09,nova 9 精彩由我摄定,重庆,真的不能熬夜了,False,,#陈丽君回应周深粉丝#看下君君的美图吧(来源见水印),2,0,0,3
706,5064133650946405,追梦少爷1208,7388363662,m,2024-08-05 22:10:12,OPPO Reno 10,广东,怀梦想致远方，与梦同行。,False,,#陈丽君回应周深粉丝##卡布叻_周深##周深偷歌# @卡布叻_周深 之前对你谈不上喜欢，但观感也不差！现在真看不起你，作为男人不应该出来说几句？歌曲陈丽君只在节目组的安排下公开演唱过两次，有版权问题你或作曲人可以直接和节目组或陈丽君沟通解决，但你的粉丝聚众跑人家广场知法犯法网暴陈丽君，并把个别粉丝言论行为归咎于陈丽君，那我是不是可以认为这次有组织有安排，集体网暴陈丽君的行为也是你授意的？,6,0,0,32
707,5064133659856713,百变女王驾到,6062670754,f,2024-08-05 22:10:14,祎橘碎碎冰的小基地超话,黑龙江,,True,娱乐博主 微博原创视频博主,#陈丽君回应周深粉丝#祎橘碎碎冰的小基地#美女##百变女王驾到# 北京 百变女王驾到的微博视频,1,0,0,1.2万
708,5064133661951568,慕容洗发水cc,5038152408,f,2024-08-05 22:10:15,iPhone 15 Pro,浙江,,False,,#陈丽君回应周深粉丝#来都来了，请看矮子的战绩👇@卡布叻_周深 您也来看看哈～记得回应，不要当缩头王八,39,2,3,227
709,5064133674541377,光合作用进阶,2650743205,f,2024-08-05 22:10:18,真我GT Neo5 SE,黑龙江,一万年太久，只争朝夕,False,,#陈丽君回应周深粉丝#6公主说的很明显了，周家造谣君偷歌#请周深粉丝停止造谣#,6,1,0,180
710,5064133693408097,Iis崽桃,7196151041,m,2024-08-05 22:10:22,nova8 我由我掌镜,山东,纯路人,False,,#陈丽君回应周深粉丝#我靠居然热搜了，我蹭个阅读量,14,17,0,2.3万
711,5064133701281913,云云婉晚,2306249963,f,2024-08-05 22:10:24,iPhone 12,广东,巨甜糖果,False,,#陈丽君回应周深粉丝#陈丽君很有担当 我没看错人 美女真的无妄之灾…明明没有错对面造谣式骂人…她们的证据都不是陈丽君本人说的…陈丽君唱的两次都标了版权（转发别人的视频 没有标原唱就被骂…可是周深唱别人的歌也好多没标…那周深道歉了吗？）,60,4,2,916
712,5064133785422039,山月不知心底凡,7483573538,f,2024-08-05 22:10:44,vivo X27 4800万三摄,河北,一个慢热的人,True,超话创作官（张艺凡超话）,#陈丽君回应周深粉丝#？？？请双方粉丝总结,0,1,0,2161
713,5064133785948159,青芒粥粥,6207930567,m,2024-08-05 22:10:44,小米10S,广东,喜欢有趣的人 镇魂,False,,#陈丽君回应周深粉丝#今赐名陈丽君及粉丝“小偷家族”,0,0,0,3
714,5064133793286366,雕土豆呀,7445054087,f,2024-08-05 22:10:46,荣耀畅玩50 Plus,湖北,摆烂人,False,,#陈丽君回应周深粉丝#其实我才知道陈丽君还有粉丝……sorry啊,6,3,0,5
715,5064133831295425,纯情小火鸡丨,5982728874,f,2024-08-05 22:10:54,iPhone客户端,辽宁,,False,,#陈丽君回应周深粉丝#没有人比周深和周深粉丝更会偷@卡布叻_周深,3,0,0,224
716,5064133852529143,一点点可以喇,5165474951,f,2024-08-05 22:10:59,微博轻享版,广东,Every cloud has a silver lining.,False,,#陈丽君回应周深粉丝# 《光亮》和《定风波》有四句词是一样的，《光亮》独家短视频平台是dou音，所以陈丽君和她的团队也是在dou音无视原版误导观众把《光亮》的京剧唱段偷梁换柱成自己的歌？,23,1,0,52
717,5064133853324075,suiyas1990,6604928702,f,2024-08-05 22:11:00,HUAWEI Mate 40E,江苏,,False,,#陈丽君回应周深粉丝#不要用你们内娱的眼光审判陈丽君，如果她做的不妥帖她可以站出来澄清道歉，她没做过的事情也不会认你们随意泼脏水。这才是正常人的反应,9,1,1,1122
718,5064133860919016,泰牌胖头鱼,6395282956,f,2024-08-05 22:11:02,iPhone 12 Pro,湖南,兼听则明,False,,#陈丽君回应周深粉丝# 本质就是【周深】及其粉丝因为被ost【退货】，恼羞成怒，【正主】亲自下场【鼓励】粉丝【网bao】,6,2,1,135
719,5064133894210126,狐驼驼,7560909698,f,2024-08-05 22:11:09,图图小淘气Android,辽宁,又幸福了🥰,True,娱乐博主,#陈丽君回应周深粉丝# 周深粉丝惯用伎俩，造yao的周深粉丝给陈丽君道歉,20,0,1,1664
720,5064133898147547,Olivine_Ccc,5027382281,f,2024-08-05 22:11:11,iPhone客户端,重庆, ,False,,#陈丽君回应周深粉丝#下一次周深又要吸谁的血呐,2,0,0,1144
721,5064133907585877,幸福漂亮的小仙女,6512191138,f,2024-08-05 22:11:13,微博视频号,江苏,一个优秀的小姐姐,False,,#陈丽君回应周深粉丝# 你看奥运了吗 @陈丽君_点绛唇 有喜欢的项目没 游山恋很好听 幸福漂亮的小仙女的微博视频,0,0,0,112
722,5064133944551514,冉冉冉冉冉落-,5601706793,f,2024-08-05 22:11:22,深流时代iPhone客户端,广东,&quot;  你我故事永不散场  &quot;   /镇魂,True,超话粉丝大咖（周深超话） 微博剪辑视频博主,#陈丽君回应周深粉丝# 没后台没团队但可以空降rs的32岁小女孩儿还有什么是做不到的在我们君君面前就算是天王老子来了畅音阁也得变成宋代建成的,5,2,0,1933
723,5064133949525457,大卫花儿为什么这样红68,6251546739,f,2024-08-05 22:11:23,HUAWEI P60,贵州,养了只猫算不算有家室之人？,False,,#陈丽君回应周深粉丝#不是，周粉说人家郭嘉戏曲演员偷歌，人家就转发的时候没标注两句词，但你家哥哥才是偷歌惯犯吧,8,0,0,252
724,5064134448910635,卡布叻_可嫑嫑,5974276711,m,2024-08-05 22:13:22,K30S 至尊纪念版,辽宁,忘忧草 开着花,True,超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝# 莫听穿林打叶声，何妨吟啸且徐行。——定风波 莫听穿林打叶声，一蓑烟雨任平生。——光亮 clj：莫听穿林打叶声，一蓑烟雨任平生 clj粉丝：这是定风波,14,1,1,94
725,5064134690870577,sueleju7,5972844371,f,2024-08-05 22:14:20,荣耀90 Pro 写真相机,江苏,暴躁又偏激,False,,"#陈丽君回应周深粉丝#
唱越剧是真票友看不上的，人是文盲的，角色理解是没有的，越剧是要宣传的，综艺节目是不顾前辈劝阻也要上的，炒cp是要买800营销号的，歌是要偷的，版权意识是没有的，粉丝是不懂越剧但觉得小众高人一等的
但她们都觉得clj戏腔好听了，你就让让她们吧，真越剧听众那里打听打听，各自专业领域大概也就比说相声的秦霄贤强点",8,3,2,285
726,5064134792843091,带着大鱼去找他,7835937213,f,2024-08-05 22:14:44,Redmi 9A,四川,卡布所在 音之天籁 风雨同周 深情不移 生米爱你,False,,#陈丽君回应周深粉丝##陈丽君回应周深粉丝#问题是不标原唱吗？明明是用了一摸一样的词曲，还要改了名叫《定风波》，搞得你粉丝都不知道这段戏腔是直接从《光亮》里拿去用的，还来质疑原唱是翻唱 北京电视台和故宫博物院出品的歌都敢偷，你们真的无法无天！,3,0,0,147
727,5064134851563418,树梨恬米,7603085841,f,2024-08-05 22:14:58,周深超话,辽宁,💙愿周深所愿皆成如愿💙,False,,"#陈丽君回应周深粉丝#
是的呢，深深也会回复周深粉丝
会祝你生日快乐
会告诉你什么是爱与梦想
会鼓励你继续向前追寻着光
会在你累的时候让你好好休息
会期待着每一次和你的见面
会营造出与生米专属的童话世界
会在你难过的时候给你一个无声的抱抱周深

对，不要忘记自己有光，也不要忘记自己有梦
“我像在与风相爱，怎样转身你都在”",8,2,1,1万
728,5064135129700016,反深代词_蝴蝶希,1821274354,f,2024-08-05 22:16:05,酷酷猫咪的iPhone客户端,贵州,冥冥之中，我要现在遇见你,True,娱乐博主,#陈丽君回应周深粉丝##陈丽君 偷歌# 看陈丽君粉丝发言也知道，如果没人提出来那就顺理成章把《光亮》这歌变成《定风波》，如果有人提出来那就说“这种小事常常有，哪里轮得到你来发声”，一副横竖你不能说她做得不对的模样。这就是当着原唱的面唱原唱的歌还改曲名且不标词曲作者的原因了,488,13,21,6063
729,5064135149093800,焦安然I,1728075935,f,2024-08-05 22:16:09,很会记仇的iPhone客户端,安徽,吃🍉大赛女冠军。单纯yxh，无粉籍，勿上升，上升就是你错，上升反弹你正主。,True,娱乐博主 微博原创视频博主,#陈丽君回应周深粉丝# 只能说不红就是会被欺负…… 但凡能有多点粉丝帮她说说话也不至于,3326,173,13,14.2万
730,5064135224335167,啾-星星叻,7860547160,f,2024-08-05 22:16:27,Redmi K60,福建,爱你的人.永远知道的比你要更多. 开学了 高中牲 住宿 周末在线~| bz：啊啾0827,False,,#陈丽君回应周深粉丝#xswl 说之前不了解一下吗,2,0,0,149
731,5064135244516730,落意星米,7431580515,f,2024-08-05 22:16:32,HUAWEI Pura 70 Pro+,安徽,极极极极端唯粉，除了小深谁都不爱,False,,#陈丽君回应周深粉丝#@陈丽君_点绛唇 请好好做人，不要到处君君,1,7,0,6
732,5064135251591609,手可摘小巴,6332122728,f,2024-08-05 22:16:33,热丽君的Android,四川,低调做事，谦虚做人（随时准备变毒唯，别犯贱）,True,超话粉丝大咖（迪丽热巴超话） 微博原创视频博主,#陈丽君回应周深粉丝#陈丽君老师光明磊落 不心动挑战4@陈丽君_点绛唇 来看美颜暴击 手可摘小巴的微博视频,5,0,0,1.2万
733,5064135257361227,没有深活不了,7649550990,m,2024-08-05 22:16:35,Android,河南,做个好鼻毛  不看dy,False,,#陈丽君回应周深粉丝#这怎么了什么情况,0,0,0,273
734,5064135320275027,yi_柚子,7765084844,f,2024-08-05 22:16:50,橹熙妈咪的Android,山东,,True,超话创作官（王橹杰超话）,#陈丽君回应周深粉丝#咋了啊没看懂,0,0,0,1.1万
735,5064135338099407,吱哇吱哇叫的蝈蝈,6864841005,f,2024-08-05 22:16:54,回笼教教主Android,湖南,努力活到2069，和小深一起看超级月亮。,True,超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝#这边自诩为戏曲文化传承人，那边因为吃了没有文化的亏不停翻车，真不会是反向传承吗？白御新的微博视频,6,0,0,57
736,5064135379262119,要和啾星见面啊,7479467467,f,2024-08-05 22:17:04,荣耀X50 5G,江西,周深是我的宝,False,,#陈丽君回应周深粉丝#周深实惨，别人揪住不放，本来对方已经道歉，结果，对方粉丝倒打一耙让周深粉丝道歉，请问这是什么意思？,5,0,0,9
737,5064135463937548,聆酒意淇枝,7821542664,f,2024-08-05 22:17:24,🍊祝婧祎所愿皆成真,广东,🐷@鞠婧祎 🌸@Hahhhnxsm 🍊@wnxsmn,True,超话粉丝钻咖（鞠婧祎超话）,#陈丽君回应周深粉丝#怎么了怎么了，发生啥了呀😳,4,4,1,1960
738,5064135524226654,吃饺子蘸辣椒粉,7575522234,f,2024-08-05 22:17:39,iPhone 8 Plus,广西,所爱隔山海，山海皆可平,False,,#陈丽君回应周深粉丝#呜呜呜呜呜 清汤大老爷 有没有人来心疼一下我们周深啊 刚出道的时候作品被拿去用别人不署名 现在好不容易一步一步打拼过来歌还被偷,14,0,0,65
739,5064135533925276,·云朵偷喝醉了酒·,6988752338,f,2024-08-05 22:17:41,OPPO Reno6 5G,黑龙江,互关仅限纯米   🈲cpf，🈲ns及亲泥，🈲mxh，🈲大粉腿毛， 雷区：张杰，wx，wjk，xz，hx，ly，mby，华晨宇，hz，lyn，cxk,True,超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝# 陈丽君多次偷歌却不承认，将周深京剧唱腔《光亮》说成越剧定风波，成天拿唱越剧给自己抬咖，京剧都能让你说成越剧，你以为版权问题能闹着玩呢，这次就教会你要注重版权问题,4,0,0,483
740,5064135574297241,月落狐眠,6625504324,f,2024-08-05 22:17:51,♡˚Fox & Bees,浙江,我们相遇在世界尽头,True,娱乐博主 微博原创视频博主,#陈丽君回应周深粉丝# 咋回事这是？吵起来了？？？,8,4,0,1.2万
741,5064135750456749,-清酒酒-,2676424894,f,2024-08-05 22:18:33,看我头像谢iPhone 12 Pro Max,山东,月亮那么亮是它的错吗？不，错的是不能容忍它发光的人。,True,超话粉丝大咖（周深超话）,"#陈丽君回应周深粉丝#
周深老师可不像陈丽君那样没行程就整天想着蹭个大的周老师昨天百花晚会独唱新作品，今天有发布会行程和新音综官宣，还要飞南京录制音综+巡演彩排，对来现场支持的粉丝感谢道辛苦更是长久来的习惯。
俺们可不像陈丽君那样字字句句都在引导粉丝洗白作妖口口声声没团队没人管还能四处投yxh空降rs的就是心脏啊，心脏的人看什么都脏",4298,426,117,2.8万
742,5064135802622562,云云婉晚,2306249963,f,2024-08-05 22:18:45,iPhone 12,广东,巨甜糖果,False,,#陈丽君回应周深粉丝# 陈丽君愿意站出来解释 承担 安抚 打败内娱百分之99的艺人 德艺双馨 我更爱了 有担当敢直面争议的女宝就是很好 不对的改（确认没版权问题） 不是她的错不认 姐姐好酷好飒回复黑子都用您我真的爱死 深圳·18号酒馆(星河cocopark店),33,7,1,916
743,5064135811012228,S_文艺的肥肉YEYE,7509328174,f,2024-08-05 22:18:47,汪汪队肥版Android,山东,永远期待周深💙,True,超话粉丝大咖（周深超话）,#陈丽君回应周深粉丝# 米姐的嘴我服了哈哈哈哈哈哈哈,545,33,31,5991
744,5064135897253014,林林超厉害,5383900755,f,2024-08-05 22:19:08,华为手机,山东,未关注人私信关闭，勿扰,True,娱乐博主,#陈丽君回应周深粉丝# 周深原唱的《光亮》里的几句京剧戏腔在21年就火了，现在几乎是故宫专属BGM了，好多人都感叹故宫的BGM终于不是日本人作曲的了。陈丽君翻唱没问题，你的团队人员为什么多次篡改歌名？这种开除原唱的行为哪家能忍？韩国人偷中国文化被骂不是因为中国人破防，而是恶心晦气，我们对你和你的团队粉丝的操作也一样,6,0,0,5692
745,5064135943657404,做只浪漫的鱼,7726348309,f,2024-08-05 22:19:19,微博视频号,四川,亲爱的朋友啊，我要拉着你奔跑,False,,#陈丽君回应周深粉丝##陈丽君 偷歌# 看到广场上一些人认为周深粉丝是因为唱不了某部电影主题曲而破防，我只能说吃点好的吧。周老师毕竟也是上过联合国，在联合国唱过歌的人。当然已经走向国际化了。 欢迎路过的朋友来听听周深昨天现场演唱《解密》的主题曲哦 电影频道融媒体中心的微博视频,8,1,1,1938
746,5064135993727825,-滢桃拌香菜,7248898123,f,2024-08-05 22:19:31,iPhone客户端,广西,国家著名自己知道的废话博主,False,,#陈丽君回应周深粉丝# 来都来了！ 那就来看看英气逼人的正义官人《何文秀》吧天啊简直不要太完美！实力就摆在这，我们凭实力说话 十年磨一剑，就像一场自我的修行。在时代的光影里，等待一鸣惊人。台上一分钟，台下十年功！ 陈丽君_点绛唇的微博视频,7,1,0,517
747,5064136010761512,夏小怂007,6066114063,f,2024-08-05 22:19:35,HUAWEI Mate 60 Pro,湖北,聪明勇敢有力气 我真的羡慕我自己,False,,#陈丽君回应周深粉丝#周深粉丝按头说陈丽君模糊版权偷歌发表言论，结果截图全是网友的，那这么说我的微博也会被截图说是陈丽君发言了，那看来周深粉丝说的话也都是周深本人的意思咯，“知道我们有团队还敢乱说”不敢了，周深我不敢了我特别喜欢你的雪落下的声音、灯火里的中国、起风了...,6,0,0,1783
748,5064136019152347,雨落卿尘1996,6765136173,f,2024-08-05 22:19:37,iQOO Z5 性能先锋,广东,,False,,"#陈丽君##陈丽君回应周深粉丝#总结：
1.陈多次唱光亮，但未标明原唱原曲，误导粉丝，其粉丝认为陈是原唱，引起zs粉丝不满，但未引起太大波澜，陈仍未解释或标明原唱原曲
2昨夜陈又再次唱光亮戏曲词曲，zs粉丝合理诉求，陈粉丝颠倒是非，认为陈唱的是越剧版的定风波，不是钱雷创作的光亮，
但是其粉丝文化有限，陈昨晚唱的是：莫听穿林打叶声，一蓑烟雨任平生，而《定风波》的词是：莫听穿林打叶声，何妨吟啸且徐行，钱雷作曲周深原唱的《光亮》的词是：莫听穿林打叶声，一蓑烟雨任平生。
3.陈经过粉丝争论之后进行绿茶般道歉，认为zs粉丝的合理诉求为人身攻击，其粉丝对zs粉丝和zs本人的人身攻击只字未提。
4.陈滑跪道歉，陈粉丝破防大骂，继续对zs本人和zs粉丝人身攻击，继续颠倒是非，张冠李戴。
5.…就是最上面☝️那个热搜
我只能表示无语…",2,0,0,8
